date,open,high,low,close
2022-10-13,3585.3,3685.0,3490.5,3667.5
2022-10-14,3665.2,3721.1,3580.4,3587.4
2022-10-16,3582.7,3605.8,3582.7,3604.5
2022-10-17,3603.8,3710.8,3595.6,3708.1
2022-10-18,3707.8,3764.6,3686.1,3751.5
2022-10-19,3750.3,3761.7,3666.2,3685.6
2022-10-20,3686.0,3736.4,3646.5,3651.7
2022-10-21,3651.4,3761.8,3632.2,3761.3
2022-10-23,3764.2,3802.3,3764.2,3776.6
2022-10-24,3776.2,3810.6,3726.1,3799.2
2022-10-25,3799.2,3863.2,3779.8,3822.3
2022-10-26,3822.0,3886.1,3813.8,3849.4
2022-10-27,3849.7,3860.2,3752.4,3784.8
2022-10-28,3785.8,3913.4,3767.3,3912.4
2022-10-30,3895.5,3901.3,3892.6,3895.6
2022-10-31,3895.8,3899.7,3862.2,3878.2
2022-11-01,3878.8,3917.4,3842.8,3855.0
2022-11-02,3855.5,3896.0,3747.2,3750.3
2022-11-03,3750.4,3773.0,3696.9,3712.9
2022-11-04,3713.1,3796.6,3708.1,3764.0
2022-11-06,3733.5,3747.6,3733.5,3743.9
2022-11-07,3743.9,3813.8,3743.5,3808.4
2022-11-08,3808.5,3859.6,3786.1,3834.6
2022-11-09,3834.1,3840.8,3744.2,3751.1
2022-11-10,3750.6,3967.2,3748.9,3964.7
2022-11-11,3964.4,4001.6,3944.5,3991.9
2022-11-13,3973.0,3986.0,3972.7,3984.3
2022-11-14,3984.1,4009.1,3956.8,3965.6
2022-11-15,3965.7,4042.3,3953.0,3987.3
2022-11-16,3987.8,4007.4,3954.3,3965.3
2022-11-17,3967.2,3981.1,3904.0,3953.0
2022-11-18,3949.2,3986.3,3935.6,3965.0
2022-11-20,3970.1,3970.3,3961.2,3962.4
2022-11-21,3962.9,3963.8,3932.7,3951.9
2022-11-22,3952.0,4005.4,3938.2,4004.5
2022-11-23,4004.7,4035.8,3995.7,4035.8
2022-11-24,4036.1,4043.8,4032.1,4038.6
2022-11-25,4038.7,4040.3,4019.8,4028.4
2022-11-27,4014.9,4018.1,4010.6,4010.8
2022-11-28,4011.3,4013.1,3955.8,3966.4
2022-11-29,3966.2,3985.1,3937.2,3952.8
2022-11-30,3953.1,4090.2,3938.4,4085.4
2022-12-01,4084.9,4101.9,4050.5,4073.4
2022-12-02,4072.4,4080.6,4003.1,4061.7
2022-12-04,4070.2,4070.9,4062.4,4067.9
2022-12-05,4067.7,4070.2,3984.4,4004.3
2022-12-06,4004.4,4011.0,3918.5,3944.3
2022-12-07,3944.5,3957.7,3911.5,3934.2
2022-12-08,3934.0,3974.4,3912.8,3960.8
2022-12-09,3960.0,3987.8,3929.4,3929.7
2022-12-11,3933.0,3936.4,3924.5,3926.5
2022-12-12,3926.3,3990.6,3923.6,3987.8
2022-12-13,3988.1,4133.8,3982.6,4020.0
2022-12-14,4019.8,4053.6,3964.8,4002.8
2022-12-15,4002.6,4007.9,3878.9,3896.1
2022-12-16,3896.6,3903.9,3827.6,3844.1
2022-12-18,3848.2,3859.2,3846.5,3853.1
2022-12-19,3853.3,3871.6,3799.3,3823.1
2022-12-20,3822.9,3838.3,3776.7,3834.3
2022-12-21,3834.5,3890.2,3828.9,3883.4
2022-12-22,3882.4,3891.4,3764.0,3822.4
2022-12-23,3822.7,3846.8,3795.8,3843.9
2022-12-26,3853.1,3869.8,3853.1,3868.0
2022-12-27,3868.0,3875.0,3812.3,3830.0
2022-12-28,3831.2,3849.0,3780.8,3787.1
2022-12-29,3787.6,3858.3,3781.8,3842.5
2022-12-30,3842.7,3846.2,3798.3,3844.9
2023-01-02,3874.9,3874.9,3846.4,3849.1
2023-01-03,3848.8,3883.8,3793.9,3822.7
2023-01-04,3822.6,3873.0,3814.8,3850.7
2023-01-05,3850.6,3862.9,3802.3,3814.2
2023-01-06,3814.0,3906.3,3798.5,3891.7
2023-01-08,3900.1,3903.2,3898.0,3901.5
2023-01-09,3901.3,3950.6,3888.0,3889.0
2023-01-10,3889.7,3922.1,3870.2,3921.0
2023-01-11,3920.8,3970.5,3913.3,3966.7
2023-01-12,3966.8,3999.5,3936.5,3984.3
2023-01-13,3984.8,4003.9,3942.3,3999.7
2023-01-15,4002.0,4003.4,3993.4,3994.9
2023-01-16,3994.5,4008.9,3977.9,3993.9
2023-01-17,3994.1,4015.4,3978.5,3982.2
2023-01-18,3981.7,4014.9,3925.6,3928.9
2023-01-19,3928.3,3928.9,3885.3,3900.9
2023-01-20,3900.5,3973.1,3895.2,3971.7
2023-01-22,3972.8,3973.9,3965.7,3967.6
2023-01-23,3967.8,4039.8,3963.6,4015.6
2023-01-24,4015.4,4030.6,3989.1,4001.8
2023-01-25,4002.3,4023.2,3948.8,4021.5
2023-01-26,4022.0,4061.9,4013.2,4048.0
2023-01-27,4047.5,4094.3,4042.4,4068.9
2023-01-29,4062.9,4072.1,4062.2,4064.4
2023-01-30,4064.9,4068.9,4015.8,4029.3
2023-01-31,4029.2,4077.0,3993.8,4067.3
2023-02-01,4066.6,4148.9,4037.5,4136.3
2023-02-02,4136.2,4195.6,4123.3,4152.3
2023-02-03,4152.8,4182.1,4121.0,4134.3
2023-02-05,4123.1,4131.0,4118.8,4128.4
2023-02-06,4128.3,4129.3,4092.5,4118.2
2023-02-07,4118.1,4176.6,4087.7,4156.6
2023-02-08,4156.9,4168.1,4111.3,4122.6
2023-02-09,4122.8,4159.5,4069.6,4084.0
2023-02-10,4084.2,4094.3,4051.2,4089.7
2023-02-12,4096.6,4096.6,4077.5,4079.3
2023-02-13,4079.5,4140.5,4069.0,4137.6
2023-02-14,4137.1,4174.5,4094.6,4128.4
2023-02-15,4128.3,4150.8,4103.6,4147.9
2023-02-16,4148.0,4157.7,4077.4,4078.6
2023-02-17,4078.9,4084.1,4047.5,4077.7
2023-02-19,4073.8,4076.8,4067.5,4070.5
2023-02-20,4070.2,4080.5,4064.7,4068.3
2023-02-21,4067.7,4067.7,3994.8,4002.5
2023-02-22,4002.8,4017.6,3977.2,4002.4
2023-02-23,4002.7,4027.6,3969.5,4005.8
2023-02-24,4005.9,4016.8,3942.6,3969.2
2023-02-26,3971.4,3974.9,3967.7,3973.9
2023-02-27,3973.8,4018.9,3969.4,3985.8
2023-02-28,3986.0,3998.1,3956.6,3958.2
2023-03-01,3958.4,3985.3,3938.9,3954.9
2023-03-02,3954.7,3991.2,3920.2,3974.8
2023-03-03,3974.8,4048.7,3969.9,4048.4
2023-03-05,4044.9,4045.2,4037.7,4040.7
2023-03-06,4040.9,4078.6,4038.9,4051.1
2023-03-07,4050.9,4060.8,3980.3,3988.4
2023-03-08,3988.7,4000.6,3969.8,3991.5
2023-03-09,3991.2,4017.2,3904.2,3910.0
2023-03-10,3909.8,3939.6,3846.2,3877.5
2023-03-12,3871.1,3927.3,3860.6,3907.5
2023-03-13,3907.1,3938.4,3809.8,3860.6
2023-03-14,3861.0,3937.8,3855.3,3918.5
2023-03-15,3918.2,3929.9,3831.2,3889.1
2023-03-16,3888.9,3965.7,3862.6,3960.2
2023-03-17,3960.4,3975.9,3901.1,3915.9
2023-03-19,3929.0,3946.0,3922.9,3939.7
2023-03-20,3940.1,3956.6,3866.4,3952.1
2023-03-21,3951.7,4010.0,3949.5,4004.4
2023-03-22,4004.2,4040.3,3934.3,3942.3
2023-03-23,3941.5,4006.0,3918.4,3953.5
2023-03-24,3953.3,3980.2,3905.9,3979.9
2023-03-26,3978.3,3997.7,3977.8,3994.2
2023-03-27,3994.8,4004.1,3968.3,3984.4
2023-03-28,3984.1,3992.5,3951.7,3980.6
2023-03-29,3980.7,4030.7,3980.3,4022.8
2023-03-30,4023.0,4057.1,4021.6,4056.8
2023-03-31,4056.5,4112.3,4048.7,4110.6
2023-04-02,4098.6,4104.8,4095.7,4100.7
2023-04-03,4100.9,4128.4,4092.7,4120.1
2023-04-04,4120.3,4141.4,4086.9,4104.8
2023-04-05,4104.5,4106.5,4071.8,4085.7
2023-04-06,4085.3,4107.3,4069.9,4100.4
2023-04-07,4100.2,4117.6,4095.6,4114.1
2023-04-09,4111.1,4115.1,4106.6,4107.1
2023-04-10,4107.2,4114.6,4071.1,4114.4
2023-04-11,4114.1,4124.3,4102.6,4112.0
2023-04-12,4112.2,4150.1,4083.3,4084.2
2023-04-13,4084.3,4150.3,4084.3,4143.7
2023-04-14,4143.9,4162.7,4113.0,4145.9
2023-04-16,4148.4,4148.9,4144.4,4145.9
2023-04-17,4145.9,4154.8,4123.4,4151.0
2023-04-18,4151.0,4173.0,4140.1,4151.2
2023-04-19,4151.0,4162.6,4126.9,4141.7
2023-04-20,4141.9,4149.0,4114.7,4128.8
2023-04-21,4128.3,4138.4,4114.1,4131.2
2023-04-23,4127.4,4129.9,4126.0,4128.2
2023-04-24,4128.0,4141.7,4111.2,4134.1
2023-04-25,4133.9,4136.4,4071.1,4090.1
2023-04-26,4089.9,4094.3,4049.9,4065.5
2023-04-27,4065.2,4145.9,4061.3,4129.2
2023-04-28,4129.5,4174.3,4113.0,4171.6
2023-04-30,4170.5,4171.8,4162.3,4163.5
2023-05-01,4163.5,4187.4,4158.7,4160.8
2023-05-02,4160.5,4173.4,4089.6,4121.1
2023-05-03,4121.3,4148.4,4062.2,4077.3
2023-05-04,4077.0,4101.3,4048.7,4072.2
2023-05-05,4072.4,4147.1,4067.8,4133.2
2023-05-07,4135.6,4138.9,4130.6,4130.9
2023-05-08,4130.4,4145.4,4123.3,4135.3
2023-05-09,4135.1,4138.0,4116.8,4123.4
2023-05-10,4123.1,4158.0,4098.7,4142.0
2023-05-11,4142.2,4153.1,4107.8,4131.8
2023-05-12,4132.1,4150.5,4098.9,4118.8
2023-05-14,4118.7,4120.1,4115.8,4118.8
2023-05-15,4118.7,4142.8,4110.1,4133.0
2023-05-16,4133.0,4137.7,4107.6,4115.9
2023-05-17,4116.3,4165.1,4109.1,4155.7
2023-05-18,4155.4,4212.2,4147.4,4204.5
2023-05-19,4204.7,4214.3,4179.8,4185.5
2023-05-22,4187.6,4208.9,4178.6,4204.6
2023-05-23,4204.1,4209.9,4142.0,4152.4
2023-05-24,4152.5,4154.2,4104.2,4133.8
2023-05-25,4134.2,4165.9,4125.1,4143.8
2023-05-26,4143.8,4213.0,4137.4,4211.0
2023-05-28,4231.4,4231.4,4221.2,4222.2
2023-05-29,4222.0,4226.0,4212.0,4214.2
2023-05-30,4213.4,4234.5,4192.4,4207.4
2023-05-31,4207.6,4208.1,4166.0,4187.1
2023-06-01,4186.9,4232.2,4170.9,4222.7
2023-06-02,4222.5,4290.6,4221.8,4282.3
2023-06-04,4283.0,4287.2,4278.8,4279.5
2023-06-05,4279.3,4299.0,4266.9,4269.3
2023-06-06,4269.8,4288.4,4262.6,4287.2
2023-06-07,4287.4,4299.0,4263.8,4268.3
2023-06-08,4268.0,4297.5,4257.0,4290.5
2023-06-09,4290.3,4322.5,4280.5,4301.8
2023-06-11,4301.8,4309.7,4301.4,4306.6
2023-06-12,4307.1,4344.9,4304.3,4341.0
2023-06-13,4340.7,4375.4,4336.2,4368.7
2023-06-14,4368.0,4391.7,4337.1,4372.7
2023-06-15,4373.5,4439.4,4346.6,4419.6
2023-06-16,4419.5,4446.6,4407.0,4414.4
2023-06-18,4413.6,4417.4,4412.6,4413.0
2023-06-19,4412.8,4416.1,4399.0,4402.1
2023-06-20,4401.9,4403.9,4367.7,4391.3
2023-06-21,4390.8,4393.8,4359.9,4366.5
2023-06-22,4366.7,4384.6,4349.6,4381.9
2023-06-23,4381.6,4381.8,4341.2,4346.3
2023-06-25,4351.4,4358.4,4348.3,4357.4
2023-06-26,4357.6,4362.4,4328.3,4338.6
2023-06-27,4338.9,4384.3,4331.4,4370.8
2023-06-28,4371.1,4390.5,4359.9,4385.8
2023-06-29,4385.8,4399.8,4370.1,4398.4
2023-06-30,4398.6,4458.6,4394.4,4444.1
2023-07-02,4446.6,4452.6,4446.6,4451.8
2023-07-03,4451.8,4456.9,4442.2,4451.1
2023-07-04,4450.9,4456.6,4449.4,4452.0
2023-07-05,4452.4,4455.6,4429.4,4443.4
2023-07-06,4443.4,4443.8,4385.2,4409.6
2023-07-07,4409.4,4440.4,4396.2,4402.4
2023-07-09,4403.1,4404.5,4395.6,4403.4
2023-07-10,4403.1,4413.1,4377.6,4410.9
2023-07-11,4410.9,4443.5,4404.6,4437.8
2023-07-12,4437.4,4488.5,4435.9,4477.6
2023-07-13,4477.7,4517.4,4476.7,4507.0
2023-07-14,4506.5,4527.6,4499.5,4502.8
2023-07-16,4504.3,4504.3,4497.2,4498.4
2023-07-17,4498.2,4533.2,4497.1,4516.5
2023-07-18,4516.7,4562.4,4513.8,4554.0
2023-07-19,4553.9,4578.5,4549.9,4553.6
2023-07-20,4553.9,4563.6,4527.6,4535.8
2023-07-21,4535.8,4560.5,4532.4,4535.7
2023-07-23,4535.7,4537.7,4531.4,4532.4
2023-07-24,4532.7,4563.1,4531.4,4556.2
2023-07-25,4555.9,4580.8,4550.8,4566.7
2023-07-26,4566.9,4583.0,4547.3,4569.4
2023-07-27,4569.1,4607.0,4528.7,4540.2
2023-07-28,4540.4,4590.3,4532.6,4581.6
2023-07-30,4584.2,4592.4,4582.9,4586.9
2023-07-31,4586.7,4593.9,4570.2,4590.6
2023-08-01,4590.4,4596.7,4548.5,4562.7
2023-08-02,4562.4,4569.7,4505.5,4520.8
2023-08-03,4520.1,4524.7,4485.7,4510.0
2023-08-04,4509.8,4540.5,4474.9,4478.4
2023-08-06,4481.5,4488.4,4481.4,4488.1
2023-08-07,4487.6,4522.1,4486.1,4519.1
2023-08-08,4519.6,4519.9,4464.2,4497.4
2023-08-09,4497.2,4517.3,4461.2,4478.4
2023-08-10,4478.4,4525.9,4457.6,4474.7
2023-08-11,4474.5,4479.5,4443.1,4468.2
2023-08-13,4468.5,4475.2,4466.7,4472.9
2023-08-14,4472.7,4497.9,4448.9,4494.3
2023-08-15,4494.9,4501.2,4432.5,4440.1
2023-08-16,4440.6,4451.4,4402.1,4402.8
2023-08-17,4402.3,4420.9,4361.4,4367.2
2023-08-18,4366.9,4382.1,4336.8,4366.6
2023-08-20,4368.9,4374.1,4368.3,4372.8
2023-08-21,4372.6,4407.5,4360.3,4393.2
2023-08-22,4393.4,4427.5,4382.9,4389.1
2023-08-23,4388.8,4463.0,4388.3,4457.9
2023-08-24,4457.6,4473.9,4369.0,4377.8
2023-08-25,4378.0,4418.5,4356.2,4403.4
2023-08-27,4408.3,4416.2,4408.3,4412.9
2023-08-28,4413.2,4439.8,4406.2,4434.3
2023-08-29,4434.0,4502.3,4424.7,4499.9
2023-08-30,4500.1,4522.0,4487.9,4515.1
2023-08-31,4515.3,4532.7,4507.2,4511.1
2023-09-01,4511.3,4540.2,4501.3,4512.7
2023-09-03,4515.4,4517.1,4511.2,4513.4
2023-09-04,4513.7,4526.1,4510.4,4515.2
2023-09-05,4514.9,4515.6,4493.3,4495.5
2023-09-06,4495.7,4497.9,4441.7,4464.5
2023-09-07,4464.2,4465.5,4429.5,4453.0
2023-09-08,4453.0,4473.8,4439.3,4460.1
2023-09-10,4460.0,4463.4,4457.4,4463.1
2023-09-11,4463.2,4490.9,4457.1,4483.1
2023-09-12,4482.8,4487.2,4456.6,4463.6
2023-09-13,4463.4,4479.6,4446.1,4471.9
2023-09-14,4471.9,4511.8,4470.7,4507.8
2023-09-15,4508.0,4516.4,4447.0,4451.4
2023-09-17,4453.5,4460.0,4452.0,4459.3
2023-09-18,4459.3,4466.3,4440.4,4456.3
2023-09-19,4456.6,4462.2,4416.4,4445.5
2023-09-20,4445.5,4461.4,4395.3,4395.7
2023-09-21,4395.8,4399.3,4324.5,4327.5
2023-09-22,4328.0,4357.3,4316.4,4320.9
2023-09-24,4323.9,4329.2,4323.8,4325.9
2023-09-25,4325.4,4342.3,4298.6,4337.0
2023-09-26,4337.3,4337.3,4265.8,4281.1
2023-09-27,4281.4,4296.3,4238.5,4281.6
2023-09-28,4281.8,4317.9,4263.6,4301.9
2023-09-29,4301.4,4333.3,4274.6,4292.9
2023-10-01,4314.6,4316.6,4302.4,4308.1
2023-10-02,4308.9,4320.1,4260.4,4289.1
2023-10-03,4288.8,4299.5,4216.3,4230.1
2023-10-04,4230.1,4268.9,4201.5,4256.0
2023-10-05,4256.0,4267.6,4225.9,4252.9
2023-10-06,4253.3,4324.4,4210.7,4311.1
2023-10-08,4281.5,4286.0,4269.9,4280.4
2023-10-09,4279.9,4341.9,4267.5,4336.0
2023-10-10,4335.8,4385.6,4333.1,4359.4
2023-10-11,4359.2,4386.9,4345.2,4386.4
2023-10-12,4386.1,4398.2,4325.4,4352.0
2023-10-13,4352.5,4377.4,4312.0,4321.5
2023-10-15,4329.9,4339.5,4328.6,4339.0
2023-10-16,4339.0,4383.6,4326.2,4372.5
2023-10-17,4372.8,4393.6,4337.4,4363.1
2023-10-18,4363.4,4370.6,4304.0,4316.2
2023-10-19,4316.4,4340.1,4265.4,4270.0
2023-10-20,4269.8,4279.1,4218.9,4220.6
2023-10-22,4233.4,4236.6,4223.9,4236.6
2023-10-23,4236.2,4256.1,4189.2,4229.8
2023-10-24,4229.8,4266.6,4218.5,4244.8
2023-10-25,4244.5,4244.8,4164.6,4169.6
2023-10-26,4169.5,4183.4,4128.5,4159.9
2023-10-27,4159.2,4165.0,4103.5,4117.2
2023-10-29,4128.1,4134.8,4127.6,4131.2
2023-10-30,4131.1,4177.2,4130.4,4162.2
2023-10-31,4162.0,4195.5,4148.1,4182.9
2023-11-01,4182.8,4247.8,4172.7,4247.6
2023-11-02,4247.3,4320.0,4243.0,4310.1
2023-11-03,4310.6,4373.5,4308.9,4361.2
2023-11-05,4363.0,4366.6,4358.4,4360.1
2023-11-06,4360.0,4372.4,4347.1,4359.3
2023-11-07,4359.6,4386.2,4349.4,4378.0
2023-11-08,4378.2,4390.9,4359.4,4375.7
2023-11-09,4375.9,4397.1,4342.2,4344.9
2023-11-10,4344.8,4418.0,4339.5,4414.0
2023-11-12,4411.5,4413.3,4405.3,4405.6
2023-11-13,4405.6,4422.0,4392.6,4412.3
2023-11-14,4412.2,4509.0,4409.9,4500.7
2023-11-15,4501.0,4523.9,4495.3,4499.9
2023-11-16,4499.8,4515.1,4487.6,4510.1
2023-11-17,4509.7,4525.3,4499.7,4509.9
2023-11-19,4513.6,4514.8,4506.6,4510.4
2023-11-20,4510.5,4557.4,4506.1,4550.3
2023-11-21,4550.4,4553.3,4524.9,4532.9
2023-11-22,4532.8,4568.9,4532.8,4553.0
2023-11-23,4552.9,4562.6,4551.5,4560.9
2023-11-24,4560.8,4564.3,4553.2,4558.3
2023-11-26,4557.6,4557.6,4551.2,4551.9
2023-11-27,4551.7,4560.4,4542.2,4554.1
2023-11-28,4553.9,4568.2,4538.2,4554.8
2023-11-29,4554.9,4588.0,4547.0,4552.6
2023-11-30,4552.4,4570.3,4536.9,4564.3
2023-12-01,4564.1,4599.4,4554.8,4596.3
2023-12-03,4595.5,4596.3,4589.4,4589.8
2023-12-04,4590.0,4590.0,4546.9,4562.6
2023-12-05,4562.5,4578.8,4548.9,4571.5
2023-12-06,4571.0,4592.2,4546.1,4548.5
2023-12-07,4548.6,4589.8,4543.1,4578.9
2023-12-08,4579.1,4609.4,4561.3,4603.2
2023-12-10,4603.4,4609.7,4603.2,4606.9
2023-12-11,4606.7,4623.6,4595.8,4622.4
2023-12-12,4622.6,4650.1,4607.9,4649.6
2023-12-13,4649.8,4714.7,4642.8,4714.1
2023-12-14,4714.0,4738.4,4693.4,4719.7
2023-12-15,4719.5,4736.7,4704.5,4717.2
2023-12-17,4718.5,4723.4,4716.4,4720.6
2023-12-18,4720.8,4749.6,4717.9,4738.3
2023-12-19,4738.2,4768.9,4735.4,4764.8
2023-12-20,4765.2,4778.1,4692.8,4707.9
2023-12-21,4707.6,4748.9,4705.4,4744.8
2023-12-22,4744.6,4773.4,4736.1,4749.6
2023-12-25,4752.1,4762.6,4752.1,4761.3
2023-12-26,4761.1,4784.9,4757.2,4777.5
2023-12-27,4777.0,4787.1,4768.2,4785.2
2023-12-28,4785.3,4797.1,4781.8,4788.7
2023-12-29,4788.4,4795.3,4751.3,4766.6
2024-01-01,4771.9,4776.4,4771.9,4774.6
2024-01-02,4774.9,4782.4,4723.0,4745.6
2024-01-03,4745.9,4746.1,4700.0,4707.9
2024-01-04,4707.6,4726.8,4688.0,4694.4
2024-01-05,4694.4,4721.8,4663.5,4697.1
2024-01-07,4697.2,4702.9,4695.1,4700.6
2024-01-08,4700.1,4765.3,4677.0,4758.2
2024-01-09,4757.9,4765.6,4730.8,4754.0
2024-01-10,4754.1,4791.2,4748.5,4785.9
2024-01-11,4785.8,4802.7,4739.1,4776.2
2024-01-12,4776.4,4802.2,4758.3,4777.4
2024-01-14,4777.9,4779.0,4772.7,4776.5
2024-01-15,4776.4,4789.1,4773.0,4774.5
2024-01-16,4774.4,4782.3,4746.9,4767.5
2024-01-17,4767.3,4767.7,4715.1,4737.6
2024-01-18,4737.4,4785.7,4733.1,4784.1
2024-01-19,4783.6,4843.4,4778.4,4840.5
2024-01-21,4842.6,4848.4,4842.6,4843.6
2024-01-22,4844.1,4867.4,4842.9,4850.7
2024-01-23,4850.9,4874.9,4844.6,4874.4
2024-01-24,4874.4,4903.6,4860.1,4870.9
2024-01-25,4870.6,4898.8,4865.9,4886.0
2024-01-26,4886.2,4907.0,4870.9,4887.2
2024-01-28,4881.9,4881.9,4875.6,4877.6
2024-01-29,4877.8,4930.0,4877.2,4926.2
2024-01-30,4926.0,4931.4,4901.5,4904.3
2024-01-31,4904.6,4912.9,4841.5,4854.1
2024-02-01,4854.2,4941.5,4851.3,4931.7
2024-02-02,4931.7,4975.3,4903.9,4951.1
2024-02-04,4954.1,4958.6,4951.6,4954.6
2024-02-05,4954.6,4957.5,4917.6,4937.1
2024-02-06,4937.1,4958.0,4934.6,4952.8
2024-02-07,4953.1,5000.0,4950.2,4995.3
2024-02-08,4995.0,5000.9,4985.1,4996.5
2024-02-09,4996.9,5030.1,4994.4,5024.0
2024-02-11,5024.6,5025.6,5020.9,5024.4
2024-02-12,5024.6,5048.1,5013.5,5017.5
2024-02-13,5017.2,5022.2,4920.3,4954.9
2024-02-14,4954.8,5005.5,4951.3,5003.1
2024-02-15,5003.4,5036.4,4995.9,5032.1
2024-02-16,5031.9,5043.2,4998.4,4999.6
2024-02-19,5006.2,5013.6,4998.4,5000.8
2024-02-20,5000.2,5002.6,4955.0,4973.5
2024-02-21,4973.8,5010.1,4945.2,5009.2
2024-02-22,5009.1,5094.8,5008.7,5086.4
2024-02-23,5086.3,5111.1,5080.1,5084.0
2024-02-25,5085.0,5091.0,5082.9,5089.0
2024-02-26,5088.9,5096.9,5065.2,5068.9
2024-02-27,5068.9,5082.4,5057.3,5076.6
2024-02-28,5076.7,5080.2,5053.8,5062.4
2024-02-29,5062.1,5105.1,5052.2,5088.3
2024-03-01,5088.4,5140.8,5081.0,5130.6
2024-03-03,5133.7,5137.6,5132.0,5133.5
2024-03-04,5133.4,5149.8,5121.9,5123.3
2024-03-05,5123.3,5126.9,5056.4,5080.9
2024-03-06,5081.1,5127.9,5076.7,5104.1
2024-03-07,5104.3,5165.8,5082.3,5154.7
2024-03-08,5155.6,5188.9,5117.9,5127.7
2024-03-10,5118.7,5125.2,5113.9,5125.1
2024-03-11,5124.9,5133.1,5091.2,5132.6
2024-03-12,5132.5,5180.1,5112.2,5176.1
2024-03-13,5176.2,5181.1,5152.0,5172.3
2024-03-14,5172.2,5187.2,5123.4,5147.8
2024-03-15,5147.6,5164.5,5104.7,5117.8
2024-03-17,5119.6,5126.4,5118.3,5120.8
2024-03-18,5121.0,5175.7,5117.0,5145.8
2024-03-19,5145.7,5180.6,5122.6,5174.4
2024-03-20,5174.2,5243.3,5168.9,5241.5
2024-03-21,5241.3,5261.8,5237.8,5248.6
2024-03-22,5248.5,5251.0,5229.0,5230.4
2024-03-24,5232.4,5234.1,5228.8,5233.9
2024-03-25,5234.1,5235.9,5213.8,5224.6
2024-03-26,5224.4,5241.9,5204.6,5218.8
2024-03-27,5218.7,5255.4,5214.4,5244.5
2024-03-28,5244.1,5263.4,5243.9,5246.4
2024-03-31,5257.5,5275.9,5257.5,5274.9
2024-04-01,5274.8,5275.1,5228.1,5234.9
2024-04-02,5235.1,5243.0,5183.4,5205.6
2024-04-03,5205.3,5233.2,5192.6,5227.1
2024-04-04,5227.1,5257.4,5145.6,5151.7
2024-04-05,5150.6,5223.2,5143.9,5205.1
2024-04-07,5213.6,5218.9,5205.6,5209.0
2024-04-08,5209.1,5220.0,5187.5,5205.6
2024-04-09,5205.8,5224.4,5160.6,5212.9
2024-04-10,5212.6,5227.9,5129.6,5151.0
2024-04-11,5151.3,5212.3,5132.6,5199.5
2024-04-12,5198.9,5203.5,5107.4,5123.5
2024-04-14,5122.9,5144.4,5122.9,5140.1
2024-04-15,5140.8,5169.9,5052.2,5060.4
2024-04-16,5060.8,5079.9,5040.1,5065.2
2024-04-17,5065.1,5078.8,5006.7,5027.4
2024-04-18,5027.9,5056.7,4998.6,5002.1
2024-04-19,5002.3,5019.2,4927.1,4965.5
2024-04-21,4977.0,4984.6,4972.1,4984.1
2024-04-22,4984.0,5039.1,4969.3,5009.3
2024-04-23,5009.8,5083.4,5002.6,5080.1
2024-04-24,5079.7,5092.2,5036.4,5041.1
2024-04-25,5041.6,5100.8,4989.2,5087.3
2024-04-26,5087.0,5114.6,5072.6,5099.6
2024-04-28,5109.0,5110.1,5103.6,5109.9
2024-04-29,5110.1,5122.6,5087.9,5113.5
2024-04-30,5113.1,5114.5,5019.1,5028.1
2024-05-01,5028.4,5093.9,5008.9,5040.0
2024-05-02,5039.8,5090.5,5011.0,5080.3
2024-05-03,5080.6,5139.7,5072.7,5134.0
2024-05-05,5140.6,5141.7,5132.2,5133.1
2024-05-06,5133.1,5181.2,5129.2,5179.0
2024-05-07,5179.2,5200.4,5176.6,5187.6
2024-05-08,5187.9,5192.4,5163.8,5185.7
2024-05-09,5185.9,5220.6,5170.8,5218.4
2024-05-10,5218.8,5239.7,5209.2,5218.1
2024-05-12,5218.7,5221.7,5217.4,5220.5
2024-05-13,5220.6,5239.9,5210.4,5220.3
2024-05-14,5220.6,5250.2,5202.3,5247.1
2024-05-15,5247.1,5316.4,5242.2,5314.6
2024-05-16,5314.9,5326.0,5292.7,5296.9
2024-05-17,5296.8,5305.8,5283.7,5305.4
2024-05-19,5306.9,5313.5,5306.8,5312.9
2024-05-20,5312.6,5325.5,5302.6,5308.9
2024-05-21,5309.2,5324.8,5300.7,5323.9
2024-05-22,5323.7,5326.7,5285.8,5322.3
2024-05-23,5322.4,5350.0,5256.7,5270.3
2024-05-24,5270.1,5312.2,5269.6,5304.2
2024-05-26,5305.1,5307.1,5298.1,5298.9
2024-05-27,5299.0,5317.6,5295.6,5309.0
2024-05-28,5309.4,5321.9,5280.8,5302.1
2024-05-29,5302.4,5303.1,5248.0,5251.9
2024-05-30,5252.0,5260.4,5222.4,5227.9
2024-05-31,5228.4,5291.9,5191.9,5285.4
2024-06-02,5285.5,5289.9,5276.6,5288.1
2024-06-03,5288.1,5299.1,5233.5,5283.2
2024-06-04,5283.5,5299.4,5248.9,5298.1
2024-06-05,5298.5,5360.1,5293.5,5357.5
2024-06-06,5357.3,5362.0,5334.7,5354.4
2024-06-07,5354.0,5375.3,5319.4,5344.3
2024-06-09,5339.5,5349.8,5338.6,5343.4
2024-06-10,5343.5,5365.7,5328.8,5357.0
2024-06-11,5357.1,5378.9,5326.6,5376.4
2024-06-12,5376.2,5447.3,5373.0,5429.1
2024-06-13,5428.9,5445.7,5402.7,5432.9
2024-06-14,5432.5,5438.3,5393.5,5430.1
2024-06-16,5430.6,5434.6,5427.1,5432.1
